temp,I_value,r_value,dp_value,target
603,94.83,0.052724873657104,816.2214024,3
604,93.32,0.053577111214920,815.0321313,3
605,91.84,0.054440238432477,813.8476573,3
606,90.39,0.055314353019088,812.6679832,3
607,88.97,0.056199553095150,811.4931092,3
608,87.57,0.057095937190050,810.3230321,3
609,86.20,0.058003604240043,809.1577457,3
610,84.86,0.058922653586117,807.9972411,3
611,83.54,0.059853184971827,806.8415065,3
612,82.24,0.060795298541122,805.6905273,3
613,80.97,0.061749094836139,804.5442862,3
614,79.73,0.062714674794987,803.4027633,3
615,78.50,0.063692139749505,802.2659364,3
616,77.30,0.064681591423006,801.1337805,3
617,76.12,0.065683131927998,800.0062684,3
618,74.97,0.066696863763888,798.8833705,3
619,73.83,0.067722889814669,797.7650551,3
620,72.72,0.068761313346583,796.6512882,3
621,71.62,0.069812238005778,795.5420337,3
622,70.55,0.070875767815929,794.4372536,3
623,69.49,0.071952007175861,793.3369077,3
624,68.45,0.073041060857144,792.2409543,3
625,67.44,0.074143034001669,791.1493495,3
626,66.44,0.075258032119218,790.0620479,3
627,65.46,0.076386161085004,788.9790022,3
628,64.49,0.077527527137207,787.9001638,3
629,63.55,0.078682236874490,786.8254824,3
630,62.62,0.079850397253493,785.754906,3
631,61.70,0.081032115586322,784.6883816,3
632,60.81,0.082227499538016,783.6258546,3
633,59.93,0.083436657124000,782.5672691,3
634,59.06,0.084659696707528,781.5125681,3
635,58.21,0.085896726997107,780.4616934,3
636,57.37,0.087147857043906,779.4145855,3
637,56.55,0.088413196239155,778.3711842,3
638,55.75,0.089692854311528,777.3314281,3
639,54.95,0.090986941324517,776.2952549,3
640,54.17,0.092295567673785,775.2626014,3
641,53.41,0.093618844084512,774.2334036,3
642,52.66,0.094956881608727,773.2075968,3
643,51.92,0.096309791622630,772.1851155,3
644,51.19,0.097677685823895,771.1658935,3
645,50.47,0.099060676228973,770.1498642,3
646,49.77,0.100458875170367,769.1369601,3
647,49.08,0.101872395293914,768.1271135,3
648,48.40,0.103301349556043,767.1202561,3
649,47.73,0.104745851221023,766.1163191,3
650,47.08,0.106206013858210,765.1152333,3
651,46.43,0.107681951339275,764.1169294,3
652,45.80,0.109173777835420,763.1213377,3
653,45.17,0.110681607814594,762.1283879,3
654,44.56,0.112205556038694,761.1380101,3
655,43.96,0.113745737560749,760.1501337,3
656,43.36,0.115302267722113,759.1646882,3
657,42.78,0.116875262149629,758.1816031,3
658,42.21,0.118464836752800,757.2008074,3
659,41.64,0.120071107720942,756.2222306,3
660,41.09,0.121694191520336,755.2458019,3
661,40.54,0.123334204891365,754.2714505,3
662,40.00,0.124991264845647,753.2991059,3
663,39.47,0.126665488663164,752.3286974,3
664,38.95,0.128356993889374,751.3601547,3
665,38.44,0.130065898332327,750.3934075,3
666,37.94,0.131792320059770,749.4283857,3
667,37.44,0.133536377396239,748.4650194,3
668,36.96,0.135298188920157,747.503239,3
669,36.48,0.137077873460916,746.542975,3
670,36.00,0.138875550095956,745.5841585,3
671,35.54,0.140691338147843,744.6267206,3
672,35.08,0.142525357181333,743.6705928,3
673,34.63,0.144377727000439,742.715707,3
674,34.19,0.146248567645488,741.7619955,3
675,33.75,0.148137999390172,740.809391,3
676,33.32,0.150046142738605,739.8578265,3
677,32.90,0.151973118422360,738.9072355,3
678,32.48,0.153919047397514,737.957552,3
679,32.08,0.155884050841682,737.0087104,3
680,31.67,0.157868250151057,736.0606456,3
681,31.28,0.159871766937430,735.113293,3
682,30.88,0.161894723025228,734.1665885,3
683,30.50,0.163937240448526,733.2204686,3
684,30.12,0.165999441448078,732.2748702,3
685,29.75,0.168081448468330,731.3297309,3
686,29.38,0.170183384154435,730.3849888,3
687,29.02,0.172305371349272,729.4405826,3
688,28.66,0.174447533090451,728.4964516,3
689,28.31,0.176609992607329,727.5525358,3
690,27.97,0.178792873318013,726.6087755,3
691,27.62,0.180996298826371,725.665112,3
692,27.29,0.183220392919034,724.721487,3
693,26.96,0.185465279562406,723.777843,3
694,26.63,0.187731082899661,722.834123,3
695,26.31,0.190017927247753,721.8902707,3
696,26.00,0.192325937094412,720.9462306,3
697,25.69,0.194655237095154,720.0019477,3
698,25.38,0.197005952070277,719.0573679,3
699,25.08,0.199378207001866,718.1124375,3
700,24.78,0.201772127030797,717.1671037,3
701,24.49,0.204187837453740,716.2213143,3
702,24.20,0.206625463720163,715.275018,3
703,23.91,0.209085131429334,714.3281639,3
704,23.63,0.211566966327333,713.3807021,3
705,23.36,0.214071094304053,712.4325833,3
706,23.08,0.216597641390212,711.483759,3
707,22.82,0.219146733754364,710.5341811,3
708,22.55,0.221718497699907,709.5838028,3
709,22.29,0.224313059662101,708.6325775,3
710,22.03,0.226930546205081,707.6804597,3
711,21.78,0.229571084018876,706.7274045,3
712,21.53,0.232234799916430,705.7733677,3
713,21.28,0.234921820830623,704.8183058,3
714,21.04,0.237632273811300,703.8621764,3
715,20.80,0.240366286022297,702.9049373,3
716,20.57,0.243123984738475,701.9465475,3
717,20.33,0.245905497342752,700.9869665,3
718,20.10,0.248710951323142,700.0261547,3
719,19.88,0.251540474269801,699.0640731,3
720,19.65,0.254394193872065,698.1006836,3
721,19.43,0.257272237915507,697.1359487,3
722,19.22,0.260174734278985,696.1698319,3
723,19.00,0.263101810931701,695.2022971,3
724,18.79,0.266053595930264,694.2333091,3
725,18.59,0.269030217415753,693.2628337,3
726,18.38,0.272031803610792,692.290837,3
727,18.18,0.275058482816621,691.3172863,3
728,17.98,0.278110383410180,690.3421491,3
729,17.78,0.281187633841190,689.3653943,3
730,17.59,0.284290362629247,688.386991,3
731,17.40,0.287418698360918,687.4069092,3
732,17.21,0.290572769686838,686.4251199,3
733,17.02,0.293752705318819,685.4415944,3
734,16.84,0.296958634026963,684.4563051,3
735,16.66,0.300190684636779,683.4692249,3
736,16.48,0.303448986026306,682.4803275,3
737,16.30,0.306733667123245,681.4895875,3
738,16.13,0.310044856902093,680.4969799,3
739,15.95,0.313382684381287,679.5024806,3
740,15.79,0.316747278620351,678.5060663,3
741,15.62,0.320138768717054,677.5077143,3
742,15.45,0.323557283804572,676.5074025,3
743,15.29,0.327002953048651,675.5051099,3
744,15.13,0.330475905644792,674.5008158,3
745,14.97,0.333976270815426,673.4945003,3
746,14.81,0.337504177807109,672.4861445,3
747,14.66,0.341059755887713,671.4757297,3
748,14.51,0.344643134343640,670.4632382,3
749,14.36,0.348254442477025,669.448653,3
750,14.21,0.351893809602958,668.4319578,3
751,14.06,0.355561365046715,667.4131367,3
752,13.92,0.359257238140987,666.3921748,3
753,13.77,0.362981558223127,665.3690578,3
754,13.63,0.366734454632401,664.343772,3
755,13.49,0.370516056707243,663.3163043,3
756,13.36,0.374326493782526,662.2866424,3
757,13.22,0.378165895186837,661.2547746,3
758,13.09,0.382034390239757,660.2206899,3
759,12.96,0.385932108249158,659.1843779,3
760,12.83,0.389859178508502,658.1458289,3
761,12.70,0.393815730294149,657.1050336,3
762,12.57,0.397801892862677,656.0619837,3
763,12.44,0.401817795448209,655.0166714,3
764,12.32,0.405863567259748,653.9690893,3
765,12.20,0.409939337478523,652.9192308,3
766,12.08,0.414045235255342,651.8670901,3
767,11.96,0.418181389707957,650.8126617,3
768,11.84,0.422347929918434,649.7559409,3
769,11.72,0.426544984930539,648.6969234,3
770,11.61,0.430772683747125,647.6356057,3
771,11.49,0.435031155327534,646.5719849,3
772,11.38,0.439320528585009,645.5060585,3
773,11.27,0.443640932384116,644.4378247,3



